,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.0,27187.0,23176.0,23329.0,26668.0,30834.0,17046.0,22126.0,26957.0,1707.0,2642.0,5843.0,4540.0,3924.0,7128.0,5108.0,4644.0,3825.0,82.0,5949.0,5051.0,11102.0,8829.0,8015.0,15262.0,17828.0,528.0,17168.0,135.0,13965.0,13687.0,18020.0,21459.0,25104.0,18258.0,4.0,19581.0,20657.0,18243.0,19331.0,16458.0,15408.0,20642.0,23042.0,17358.0,21034.0,112.0
1,25895.0,0.0,5415.0,3791.0,3414.0,3032.0,8948.0,3251.0,313.0,25535.0,27412.0,31458.0,30733.0,24718.0,28015.0,27417.0,30701.0,24833.0,25850.0,22943.0,22271.0,26173.0,26789.0,26795.0,30333.0,35814.0,25817.0,35138.0,25870.0,31935.0,31657.0,35990.0,39441.0,43086.0,36240.0,27396.0,7480.0,7318.0,8185.0,8187.0,11640.0,12306.0,6588.0,4305.0,11724.0,6187.0,27351.0
2,23290.0,6122.0,0.0,1827.0,8851.0,5639.0,6585.0,3852.0,5399.0,23321.0,23669.0,27528.0,26803.0,22455.0,24085.0,23487.0,26771.0,22570.0,23245.0,20300.0,20008.0,17728.0,22859.0,22865.0,26403.0,31884.0,23212.0,36494.0,23265.0,35482.0,35528.0,37925.0,40877.0,44522.0,37676.0,23287.0,5326.0,5008.0,5875.0,6900.0,10987.0,9937.0,9286.0,8574.0,11925.0,10456.0,23242.0
3,25013.0,4195.0,1827.0,0.0,7424.0,5413.0,6567.0,2877.0,3965.0,25044.0,25392.0,29252.0,28526.0,24178.0,25808.0,25211.0,28495.0,24293.0,24968.0,22023.0,21731.0,17398.0,24583.0,24589.0,19599.0,33607.0,24935.0,38217.0,24988.0,37205.0,29335.0,33668.0,42600.0,46245.0,39399.0,25010.0,5308.0,4990.0,5857.0,6882.0,10969.0,9919.0,8021.0,7140.0,11907.0,9022.0,24965.0
4,27019.0,3405.0,8756.0,7424.0,0.0,4636.0,10711.0,4872.0,3561.0,25155.0,27032.0,31078.0,30353.0,24338.0,27635.0,27037.0,30321.0,24453.0,26974.0,22563.0,21891.0,25793.0,26409.0,26415.0,29953.0,35434.0,26941.0,34758.0,26994.0,31555.0,31277.0,35610.0,39061.0,42706.0,35860.0,27016.0,6554.0,6392.0,7259.0,7261.0,11260.0,11875.0,6704.0,3379.0,11344.0,5497.0,26971.0
5,28497.0,3315.0,5924.0,5698.0,4636.0,0.0,12225.0,6528.0,3471.0,28528.0,28876.0,35244.0,34519.0,28504.0,31801.0,31203.0,34487.0,28619.0,28452.0,26729.0,26057.0,29959.0,30575.0,30581.0,34119.0,39600.0,28419.0,38924.0,28472.0,35721.0,35443.0,39776.0,43227.0,46872.0,40026.0,28494.0,10720.0,10558.0,11425.0,11518.0,15426.0,16041.0,10870.0,7545.0,15510.0,9663.0,28449.0
6,17083.0,8944.0,6585.0,6960.0,10711.0,12130.0,0.0,5757.0,8714.0,17114.0,17462.0,21321.0,20596.0,16248.0,17878.0,17280.0,20564.0,16363.0,17038.0,14093.0,13801.0,11508.0,16652.0,16658.0,13709.0,25677.0,17005.0,26846.0,17058.0,23643.0,23365.0,27698.0,34670.0,38315.0,31469.0,17080.0,7281.0,6072.0,4590.0,8813.0,12900.0,11850.0,11241.0,10394.0,13838.0,12276.0,17035.0
7,22163.0,3247.0,3852.0,2225.0,4909.0,6095.0,5757.0,0.0,3017.0,22194.0,22542.0,28576.0,27851.0,21328.0,25133.0,24535.0,27819.0,21443.0,22118.0,20061.0,18881.0,16588.0,23907.0,23913.0,18789.0,32932.0,22085.0,32256.0,22138.0,29053.0,28775.0,33108.0,36559.0,40204.0,33358.0,22160.0,4582.0,4180.0,5047.0,5265.0,10409.0,9359.0,5468.0,4592.0,11347.0,6474.0,22115.0
8,25685.0,320.0,5205.0,3581.0,3558.0,3176.0,8738.0,3041.0,0.0,25325.0,27202.0,31248.0,30523.0,24508.0,27805.0,27207.0,30491.0,24623.0,25640.0,22733.0,22061.0,25963.0,26579.0,26585.0,30123.0,35604.0,25607.0,34928.0,25660.0,31725.0,31447.0,35780.0,39231.0,42876.0,36030.0,25682.0,7270.0,7108.0,7975.0,7977.0,11430.0,12096.0,6378.0,4095.0,11514.0,5977.0,25637.0
9,1707.0,27218.0,23207.0,23360.0,26699.0,30865.0,17077.0,22157.0,26988.0,0.0,1954.0,4786.0,3483.0,3236.0,6328.0,4420.0,3587.0,3137.0,1662.0,6923.0,5984.0,11133.0,11666.0,9352.0,15293.0,16165.0,1629.0,16433.0,1682.0,13279.0,13001.0,17285.0,21745.0,25390.0,18544.0,1704.0,19612.0,20688.0,18274.0,19362.0,16489.0,15439.0,20673.0,23073.0,17389.0,21065.0,1659.0
